Year,Name,Position,College,Rating
2014,Kameron Schroeder,OT,Duke Blue Devils,0.8417
2014,Jake Sanders,OG,Duke Blue Devils,0.8411
2014,Tinashe Bere,ILB,Duke Blue Devils,0.8400
2014,Zach Muniz,CB,Duke Blue Devils,0.8281
2014,Chris Taylor,WR,Duke Blue Devils,0.8222
2014,Quaven Ferguson,DT,Duke Blue Devils,0.8194
2014,Davis Koppenhaver,TE,Duke Blue Devils,0.8111
2015,Ben Humphreys,OLB,Duke Blue Devils,0.9301
2015,TJ Rahming,WR,Duke Blue Devils,0.8703
2015,Reno Rosene,OT,Duke Blue Devils,0.8686
2015,Keyston Fuller,ATH,Duke Blue Devils,0.8661
2015,Trevon McSwain,WDE,Duke Blue Devils,0.8656
2015,Jeremy McDuffie,CB,Duke Blue Devils,0.8644
2015,Aaron Young,TE,Duke Blue Devils,0.8558
2015,Marquies Price,SDE,Duke Blue Devils,0.8547
2015,Joe Giles-Harris,OLB,Duke Blue Devils,0.8511
2015,Zach Morris,SDE,Duke Blue Devils,0.8508
2015,Brandon Boyce,DT,Duke Blue Devils,0.8431
2015,Jordan Hayes,S,Duke Blue Devils,0.8400
2015,Quentin Harris,DUAL,Duke Blue Devils,0.8383
2015,Zach Baker,OC,Duke Blue Devils,0.8369
2015,Twazanga Mugala,WDE,Duke Blue Devils,0.8197
2015,Brandon Feamster,S,Duke Blue Devils,0.8072
2015,Austin Parker,P,Duke Blue Devils,0.7975
2015,Daniel Jones,DUAL,Duke Blue Devils,0.7900
2016,Scott Bracey,ATH,Duke Blue Devils,0.9374
2016,Dylan Singleton,CB,Duke Blue Devils,0.9083
2016,Mark Birmingham,TE,Duke Blue Devils,0.8935
2016,Robert Kraeling,OT,Duke Blue Devils,0.8918
2016,Brandon Hill,OLB,Duke Blue Devils,0.8797
2016,Koby Quansah,OLB,Duke Blue Devils,0.8762
2016,Chidi Okonya,SDE,Duke Blue Devils,0.8745
2016,Brittain Brown,RB,Duke Blue Devils,0.8728
2016,Liam Smith,OT,Duke Blue Devils,0.8725
2016,Julian Santos,OG,Duke Blue Devils,0.8717
2016,Mark Gilbert,CB,Duke Blue Devils,0.8639
2016,Xander Gagnon,OLB,Duke Blue Devils,0.8597
2016,Javon Jackson,S,Duke Blue Devils,0.8572
2016,Jaylen Miller,OG,Duke Blue Devils,0.8567
2016,Antone Williams,CB,Duke Blue Devils,0.8561
2016,Elijah Deveaux,RB,Duke Blue Devils,0.8547
2016,Jacob Morgenstern,OLB,Duke Blue Devils,0.8392
2016,Terrell Lucas,WDE,Duke Blue Devils,0.8325
2016,Myles Hudzick,S,Duke Blue Devils,0.8272
2016,Tre Hornbuckle,WDE,Duke Blue Devils,0.8206
2016,AJ Reed,K,Duke Blue Devils,0.8156
2016,John Thomas Giles-Harris,S,Duke Blue Devils,0.7889
2017,Drew Jordan,WDE,Duke Blue Devils,0.8925
2017,Jake Marwede,TE,Duke Blue Devils,0.8846
2017,Jacob Rimmer,OT,Duke Blue Devils,0.8744
2017,Patrick Leitten,OT,Duke Blue Devils,0.8719
2017,Damani Neal,S,Duke Blue Devils,0.8622
2017,Will Taylor,OC,Duke Blue Devils,0.8603
2017,Michael Carter II,CB,Duke Blue Devils,0.8569
2017,Chris Katrenick,PRO,Duke Blue Devils,0.8547
2017,Josh Blackwell,CB,Duke Blue Devils,0.8525
2017,Deon Jackson,RB,Duke Blue Devils,0.8522
2017,Marvin Hubbard,RB,Duke Blue Devils,0.8517
2017,Damond Philyaw-Johnson,WR,Duke Blue Devils,0.8475
2017,Rakavius Chambers,OC,Duke Blue Devils,0.8467
2017,Marquis Waters,S,Duke Blue Devils,0.8442
2017,Victor Dimukeje,DT,Duke Blue Devils,0.8439
2017,Lummie Young,S,Duke Blue Devils,0.8403
2017,Leonard Johnson,CB,Duke Blue Devils,0.8400
2017,Chris Rumph II,WDE,Duke Blue Devils,0.8383
2017,Derrick Tangelo,DT,Duke Blue Devils,0.8336
2017,Ben Frye,SDE,Duke Blue Devils,0.8300
2017,Noah Gray,TE,Duke Blue Devils,0.8289
2017,Axel Nyembwe,DT,Duke Blue Devils,0.8269
2018,Tahj Rice,SDE,Duke Blue Devils,0.8973
2018,Gunnar Holmberg,DUAL,Duke Blue Devils,0.8743
2018,Nate Thompson,S,Duke Blue Devils,0.8734
2018,Casey Holman,OG,Duke Blue Devils,0.8722
2018,Rocky Shelton,OLB,Duke Blue Devils,0.8675
2018,Ken Torain,CB,Duke Blue Devils,0.8647
2018,Shaka Heyward,OLB,Duke Blue Devils,0.8635
2018,Dennis Smith,WR,Duke Blue Devils,0.8625
2018,Jeremiah Lewis,CB,Duke Blue Devils,0.8558
2018,Elijiah Brown,DT,Duke Blue Devils,0.8452
2018,Jarett Garner,WR,Duke Blue Devils,0.8452
2018,Zamari Ellis,TE,Duke Blue Devils,0.8451
2018,Jake Bobo,WR,Duke Blue Devils,0.8431
2018,Maurice McIntyre,OG,Duke Blue Devils,0.8385
2018,Mataeo Durant,RB,Duke Blue Devils,0.8371
2018,Peace Addo,OT,Duke Blue Devils,0.8336
2019,Tony Davis,CB,Duke Blue Devils,0.9078
2019,Jacob Monk,OG,Duke Blue Devils,0.8863
2019,DeWayne Carter,DT,Duke Blue Devils,0.8837
2019,Eli Pancol,WR,Duke Blue Devils,0.8785
2019,Ron Carr,OT,Duke Blue Devils,0.8730
2019,Isaiah Kemp,CB,Duke Blue Devils,0.8696
2019,Ahmad Craig,SDE,Duke Blue Devils,0.8696
2019,Darrell Harding,WR,Duke Blue Devils,0.8689
2019,Jalen Alexander,CB,Duke Blue Devils,0.8630
2019,RJ Oben,WDE,Duke Blue Devils,0.8630
2019,Christian Rorie,SDE,Duke Blue Devils,0.8563
2019,John Gelotte,OT,Duke Blue Devils,0.8533
2019,Caleb Oppan,WDE,Duke Blue Devils,0.8522
2019,Jordan Waters,S,Duke Blue Devils,0.8511
2019,Jalon Calhoun,ATH,Duke Blue Devils,0.8511
2019,Sayyid Stevens,WDE,Duke Blue Devils,0.8481
2019,Elijah Wroten,OG,Duke Blue Devils,0.8411
2019,Matt Smith,TE,Duke Blue Devils,0.8381
2019,Jaylen Coleman,RB,Duke Blue Devils,0.8330
2019,Charlie Ham,K,Duke Blue Devils,0.8115
2019,Porter Wilson,P,Duke Blue Devils,0.8104
2020,Brendan Pernecky,TE,Duke Blue Devils,NA
2020,Luca Diamont,PRO,Duke Blue Devils,0.8785
2020,Graham Barton,OT,Duke Blue Devils,0.8707
2020,Aeneas Peebles,DT,Duke Blue Devils,0.8663
2020,Jontavis Robertson,WR,Duke Blue Devils,0.8652
2020,Malik Bowen-Sims,WR,Duke Blue Devils,0.8630
2020,Addison Penn,OC,Duke Blue Devils,0.8607
2020,Dorian Mausi Jr.,OLB,Duke Blue Devils,0.8574
2020,Michael Reese,DT,Duke Blue Devils,0.8574
2020,Nicky Dalmolin,WR,Duke Blue Devils,0.8567
2020,Jaylen Stinson,WR,Duke Blue Devils,0.8556
2020,Christian Hood,ILB,Duke Blue Devils,0.8530
2020,Calib Perez,OT,Duke Blue Devils,0.8459
2020,Isaiah Fisher-Smith,S,Duke Blue Devils,0.8456
2020,Gary Smith,OG,Duke Blue Devils,0.8411
2020,Ryan Smith,ILB,Duke Blue Devils,0.8389
2020,Da'Quan Johnson,ATH,Duke Blue Devils,0.8333
2020,Cole Finney,TE,Duke Blue Devils,0.8304
2021,Andrew Jones,OT,Duke Blue Devils,0.8841
2021,Riley Leonard,PRO,Duke Blue Devils,0.8704
2021,Cameron Bergeron,CB,Duke Blue Devils,0.8685
2021,Justin Pickett,OT,Duke Blue Devils,0.8630
2021,Dylan Merrell,CB,Duke Blue Devils,0.8630
2021,Nick Morris Jr.,ILB,Duke Blue Devils,0.8607
2021,Jordan Moore,DUAL,Duke Blue Devils,0.8589
2021,Aaron Hall,WDE,Duke Blue Devils,0.8567
2021,Tre Freeman,OLB,Duke Blue Devils,0.8556
2021,Placide Djungu-Sungu,S,Duke Blue Devils,0.8556
2021,Trent Broadnax,WR,Duke Blue Devils,0.8533
2021,Joshua Pickett,CB,Duke Blue Devils,0.8522
2021,Mandela Tobin,SDE,Duke Blue Devils,0.8522
2021,Trent Davis,RB,Duke Blue Devils,0.8511
2021,Sahmir Hagans,RB,Duke Blue Devils,0.8470
2021,Jaquez Moore,ATH,Duke Blue Devils,0.8467
2021,Brandon Johnson,CB,Duke Blue Devils,0.8426
2021,Trey Brown,OLB,Duke Blue Devils,0.8315
2022,Vincent Anthony Jr.,DL,Duke Blue Devils,0.9018
2022,Steven Nahmias,IOL,Duke Blue Devils,0.8737
2022,Jaden Watkins,WR,Duke Blue Devils,0.8719
2022,Chandler Rivers,CB,Duke Blue Devils,0.8696
2022,Mehki Wall,WR,Duke Blue Devils,0.8689
2022,Kenzy Paul,ATH,Duke Blue Devils,0.8663
2022,Nathan Vail,S,Duke Blue Devils,0.8652
2022,Wesley Williams,Edge,Duke Blue Devils,0.8648
2022,Henry Belin,QB,Duke Blue Devils,0.8633
2022,Travis Bates,RB,Duke Blue Devils,0.8589
2022,Eric Weatherly,RB,Duke Blue Devils,0.8567
2022,Terry Moore,ATH,Duke Blue Devils,0.8556
2022,Matt Craycraft,OT,Duke Blue Devils,0.8544
2022,Brian Parker II,OT,Duke Blue Devils,0.8541
2022,Jeremiah Hasley,LB,Duke Blue Devils,0.8533
2022,Carter Wyatt,LB,Duke Blue Devils,0.8522
2022,Jake Taylor,TE,Duke Blue Devils,0.8500
2022,Cade Anders,TE,Duke Blue Devils,0.8115
2023,Peyton Jones,RB,Duke Blue Devils,0.8714
2023,Kevin O'Connor,LB,Duke Blue Devils,0.8700
2023,Marquise Collins,RB,Duke Blue Devils,0.8686
2023,Grayson Loftis,QB,Duke Blue Devils,0.8681
2023,Semaj Turner,DL,Duke Blue Devils,0.8672
2023,Terry Simmons,DL,Duke Blue Devils,0.8669
2023,Moussa Kane,ATH,Duke Blue Devils,0.8667
2023,Kimari Robinson,CB,Duke Blue Devils,0.8647
2023,Quentin Ajiero,CB,Duke Blue Devils,0.8644
2023,Vance Bolyard,TE,Duke Blue Devils,0.8622
2023,Kendall Johnson,LB,Duke Blue Devils,0.8594
2023,DaShawn Stone,S,Duke Blue Devils,0.8583
2023,Tony Boggs,DL,Duke Blue Devils,0.8542
2023,River Hanson,S,Duke Blue Devils,0.8531
2023,Desmond Aladuge,Edge,Duke Blue Devils,0.8508
2023,Luke Mergott,LB,Duke Blue Devils,0.8503
2023,Sean Brown,WR,Duke Blue Devils,0.8500
2023,Spencer Jones,WR,Duke Blue Devils,0.8492
2023,Leon Griffin III,ATH,Duke Blue Devils,0.8492
2023,David Anderson,Edge,Duke Blue Devils,0.8483
2023,Apollos Cook,WR,Duke Blue Devils,0.8483
2023,Vincent Drolet,WR,Duke Blue Devils,0.8483
2023,Ethan Hubbard,OT,Duke Blue Devils,0.8475
2023,Quran Boyd,ATH,Duke Blue Devils,0.8444
2023,Caleb Dorris,OT,Duke Blue Devils,0.8433
2023,Reagan McCranie,IOL,Duke Blue Devils,0.8411
2012,Larson Graham,OC,Duquesne Dukes,NA
2013,Darius Roper,OG,Duquesne Dukes,0.7683
2015,Trey Harper,LS,Duquesne Dukes,NA
2016,Jadan Blue,WR,Duquesne Dukes,NA
2017,Maxi Hradecny,DT,Duquesne Dukes,NA
2018,Vincent Lumia,OT,Duquesne Dukes,NA
2019,Todd Hill Jr.,ILB,Duquesne Dukes,0.7756
2020,Donovan Stanley,CB,Duquesne Dukes,NA
2021,Keshawn Brown,ATH,Duquesne Dukes,NA
2021,Abdul Janneh,WR,Duquesne Dukes,NA
2021,Ayden Garnes,S,Duquesne Dukes,NA
2022,Jake Dixon,OT,Duquesne Dukes,NA
2022,Christian Kuntz,LS,Duquesne Dukes,NA
2023,Isaiah Summerlin,S,Duquesne Dukes,NA
2023,Edward Robinson,RB,Duquesne Dukes,NA
2004,Chris Johnson,RB,East Carolina Pirates,NA
2004,Jamar Flournoi,CB,East Carolina Pirates,0.8333
2004,J.J Millbrook,CB,East Carolina Pirates,0.8111
2004,Zack Baker,S,East Carolina Pirates,0.8000
2004,Sean Harmon,TE,East Carolina Pirates,0.8000
2004,Demetrius Hodges,CB,East Carolina Pirates,0.8000
2004,Joel Renaud,OT,East Carolina Pirates,0.8000
2004,Davon Drew,PRO,East Carolina Pirates,0.7889
2004,Fred Hicks,DT,East Carolina Pirates,0.7778
2004,Tony Richardson,OLB,East Carolina Pirates,0.7667
2004,Steve Belford,SDE,East Carolina Pirates,0.7667
2004,Pierre Bell,S,East Carolina Pirates,0.7667
2004,Josh Grier,DT,East Carolina Pirates,0.7667
2004,D'Mario Kelly,S,East Carolina Pirates,0.7667
2004,Mark Robinson,WDE,East Carolina Pirates,0.7667
2004,Chris Sellers,OT,East Carolina Pirates,0.7667
2004,Paul Walsh,OT,East Carolina Pirates,0.7667
2004,Travis Williams,CB,East Carolina Pirates,0.7667
2004,Shawn Levesque,TE,East Carolina Pirates,0.7667
2004,Chris Johnson,RB,East Carolina Pirates,0.7444
2004,Patrick Pinkney,ATH,East Carolina Pirates,0.7444
2004,Richard Santos,OT,East Carolina Pirates,0.7444
2004,Mike Williams,OG,East Carolina Pirates,0.7444
2004,Stacy Walls,ATH,East Carolina Pirates,0.7444
2004,Durwin Lamb,WDE,East Carolina Pirates,0.7222
2004,Ted Riley,S,East Carolina Pirates,0.7222
2004,Zach Davis,OG,East Carolina Pirates,0.7222
2004,Zach Slate,SDE,East Carolina Pirates,0.7222
2004,Jarrett Wiggins,SDE,East Carolina Pirates,0.7000
2005,Brandon Fractious,RB,East Carolina Pirates,0.8000
2005,Jonathan Battle,DT,East Carolina Pirates,0.7889
2005,Ahmad Mayo,FB,East Carolina Pirates,0.7667
2005,Robert Lee,K,East Carolina Pirates,0.7667
2005,Kyle Johnson,WR,East Carolina Pirates,0.7667
2005,Doug Palmer,OG,East Carolina Pirates,0.7444
2005,C.J. Wilson,S,East Carolina Pirates,0.7333
2005,Rob Kass,PRO,East Carolina Pirates,0.7222
2005,Jeremy Chambliss,S,East Carolina Pirates,0.7222
2005,Terence Campbell,OT,East Carolina Pirates,0.7000
2005,Alex Taylor,WR,East Carolina Pirates,0.7000
2005,Jay Ross,SDE,East Carolina Pirates,0.7000
2005,Scotty Robinson,OLB,East Carolina Pirates,0.7000
2005,J.T. McCoy,WDE,East Carolina Pirates,0.7000
2005,Brett Clay,PRO,East Carolina Pirates,0.7000
2005,Chris Mattocks,CB,East Carolina Pirates,0.7000
2005,Dominique Lindsay,APB,East Carolina Pirates,0.7000
2005,Larry Lease,OG,East Carolina Pirates,0.7000
2005,Bryan Gibson,OG,East Carolina Pirates,0.7000
2005,Stephen Heis,OG,East Carolina Pirates,0.7000
2005,Van Eskeridge,S,East Carolina Pirates,0.7000
2005,Terrell Hudgins,ATH,East Carolina Pirates,0.7000
2005,Jerek Hewett,ATH,East Carolina Pirates,0.7000
2006,Kevin Gidrey,TE,East Carolina Pirates,NA
2006,Melvin Patterson,WR,East Carolina Pirates,0.8778
2006,Dwayne Harris,ATH,East Carolina Pirates,0.8500
2006,Norman Whitley,RB,East Carolina Pirates,0.8333
2006,Andrew Farr,OG,East Carolina Pirates,0.8333
2006,D.J. Scott,OT,East Carolina Pirates,0.8211
2006,Fred Wilson,ILB,East Carolina Pirates,0.8000
2006,Orlando Farrow,ILB,East Carolina Pirates,0.8000
2006,Dekota Marshall,APB,East Carolina Pirates,0.7878
2006,Willie Barton,OG,East Carolina Pirates,0.7667
2006,Davion Holman,DT,East Carolina Pirates,0.7667
2006,Dan Muhwezi,ILB,East Carolina Pirates,0.7667
2006,Doug Polochak,OG,East Carolina Pirates,0.7667
2006,Javon Brumsey,WR,East Carolina Pirates,0.7667
2006,Lorenzo Osborne,OLB,East Carolina Pirates,0.7444
2006,Daryl Reynolds,WR,East Carolina Pirates,0.7444
2006,Willie Smith,TE,East Carolina Pirates,0.7444
2006,Sean Allen,OG,East Carolina Pirates,0.7444
2006,Nick Johnson,ILB,East Carolina Pirates,0.7222
2006,Travis Melvin,SDE,East Carolina Pirates,0.7222
2006,Joe Council,SDE,East Carolina Pirates,0.7222
2006,Dan Wideman,PRO,East Carolina Pirates,0.7222
2006,A.J. Johnson,ILB,East Carolina Pirates,0.7000
2006,Cory Dowless,OT,East Carolina Pirates,0.7000
2006,Travis Simmons,CB,East Carolina Pirates,0.7000
2006,DeMorio Waymon,WR,East Carolina Pirates,0.7000
2007,Rodney Cox,DUAL,East Carolina Pirates,0.8678
2007,Daronte McNeil,RB,East Carolina Pirates,0.8456
2007,Emanuel Davis,CB,East Carolina Pirates,0.8456
2007,Tyrell Worthington,CB,East Carolina Pirates,0.8344
2007,Linval Joseph,OT,East Carolina Pirates,0.8333
2007,Jonathan Williams,ATH,East Carolina Pirates,0.8222
2007,Ben Herlocker,FB,East Carolina Pirates,0.7944
2007,D.J. McFadden,PRO,East Carolina Pirates,0.7922
2007,J.R. Rogers,RB,East Carolina Pirates,0.7889
2007,T.J. Lee,WR,East Carolina Pirates,0.7889
2007,Derek Blacknall,ATH,East Carolina Pirates,0.7878
2007,Devon Wallace,S,East Carolina Pirates,0.7867
2007,Nick Adams,WR,East Carolina Pirates,0.7444
2007,Antonio Allison,DT,East Carolina Pirates,0.7444
2007,Steven Baker,SDE,East Carolina Pirates,0.7444
2007,DeAndre Jones,CB,East Carolina Pirates,0.7222
2007,Antwan Jones,DT,East Carolina Pirates,0.7222
2007,Will Towery,TE,East Carolina Pirates,0.7222
2007,Julian Carter,S,East Carolina Pirates,0.7222
2007,Maurice Mercer,TE,East Carolina Pirates,0.7000
2007,Cliff Perryman,OLB,East Carolina Pirates,0.7000
2007,Austin Haynes,OLB,East Carolina Pirates,0.7000
2007,Steve Spence,OLB,East Carolina Pirates,0.7000
2007,Matt Thompson,S,East Carolina Pirates,0.7000
2007,Darryl Freeney,WR,East Carolina Pirates,0.7000
2007,Michael Byrd,TE,East Carolina Pirates,0.7000
2008,Adrian Jones,ATH,East Carolina Pirates,0.8667
2008,Dalton Faulds,OG,East Carolina Pirates,0.8456
2008,Marquan Brown,RB,East Carolina Pirates,0.8444
2008,T.J. Harper,OG,East Carolina Pirates,0.8444
2008,Dayon Arrington,WR,East Carolina Pirates,0.8193
2008,Rahkeem Morgan,CB,East Carolina Pirates,0.8111
2008,Josh Jordan,PRO,East Carolina Pirates,0.8089
2008,Anthony Garner,DT,East Carolina Pirates,0.8056
2008,Allen Crowder,SDE,East Carolina Pirates,0.7889
2008,Leonard Paulk,CB,East Carolina Pirates,0.7878
2008,Justin Venable,S,East Carolina Pirates,0.7800
2008,C.J. Brown,OT,East Carolina Pirates,0.7667
2008,Jacobi Jenkins,CB,East Carolina Pirates,0.7667
2008,Joseph Womack,ATH,East Carolina Pirates,0.7667
2008,Joshua Clark,OC,East Carolina Pirates,0.7667
2008,Robert Jones,WDE,East Carolina Pirates,0.7333
2008,Max Joyner,S,East Carolina Pirates,0.7222
2008,Mike Brown,TE,East Carolina Pirates,0.7000
2008,Grant Harner,OT,East Carolina Pirates,0.7000
2008,Logan Kudlinski,OT,East Carolina Pirates,0.7000
2009,Michael Dobson,S,East Carolina Pirates,0.8778
2009,Justin Jones,TE,East Carolina Pirates,0.8711
2009,Damonte Terry,RB,East Carolina Pirates,0.8467
2009,Zico Pasut,TE,East Carolina Pirates,0.8433
2009,Will Simmons,OG,East Carolina Pirates,0.8411
2009,Rio Johnson,PRO,East Carolina Pirates,0.8356
2009,Reese Wiggins,WR,East Carolina Pirates,0.8252
2009,Matt Milner,SDE,East Carolina Pirates,0.8156
2009,Giavanni Ruffin,APB,East Carolina Pirates,0.8111
2009,Korey Reynolds,ATH,East Carolina Pirates,0.8111
2009,Torrance Hunt,ATH,East Carolina Pirates,0.7978
2009,Kyle Tudor,S,East Carolina Pirates,0.7667
2009,Michael Brooks,DT,East Carolina Pirates,0.7000
2009,Jordan Davis,OG,East Carolina Pirates,0.7000
2009,Ty Holmes,S,East Carolina Pirates,0.7000
2009,Jimmy Booth,DT,East Carolina Pirates,0.7000
2009,Lamar McLendon,ILB,East Carolina Pirates,0.7000
2009,Marke Powell,OLB,East Carolina Pirates,0.7000
2009,Mike Price,WR,East Carolina Pirates,0.7000
2010,Derrell Johnson,OLB,East Carolina Pirates,NA
2010,Torian Richardson,WR,East Carolina Pirates,0.8678
2010,Alex Owah,RB,East Carolina Pirates,0.8556
2010,Lamar Ivey,ATH,East Carolina Pirates,0.8533
2010,Detric Allen,S,East Carolina Pirates,0.8500
2010,Jake Geary,OLB,East Carolina Pirates,0.8467
2010,Drew Gentry,OT,East Carolina Pirates,0.8456
2010,Taylor Hudson,OT,East Carolina Pirates,0.8422
2010,Terry Williams,ILB,East Carolina Pirates,0.8356
2010,Jeremy Grove,OLB,East Carolina Pirates,0.8322
2010,Desi Brown,PRO,East Carolina Pirates,0.8267
2010,Lee Pegues,WDE,East Carolina Pirates,0.8267
2010,Dominique Davis,DUAL,East Carolina Pirates,0.8222
2010,Damon Magazu,ATH,East Carolina Pirates,0.8167
2010,Chrishon Rose,DT,East Carolina Pirates,0.8022
2010,Mack Helms,OT,East Carolina Pirates,0.8000
2010,Bradley Jacobs,S,East Carolina Pirates,0.8000
2010,Lance Lewis,WR,East Carolina Pirates,0.8000
2010,Anthony Garrett,OT,East Carolina Pirates,0.7889
2010,Maurice Falls,OLB,East Carolina Pirates,0.7667
2010,Shane Carden,PRO,East Carolina Pirates,0.7667
2010,Diavalo Simpson,OT,East Carolina Pirates,0.7667
2011,Zeek Bigger,OLB,East Carolina Pirates,0.8517
2011,Danny Webster,ATH,East Carolina Pirates,0.8436
2011,John Lattimore,WDE,East Carolina Pirates,0.8430
2011,Cody Keith,DUAL,East Carolina Pirates,0.8181
2011,Domonique Lennon,S,East Carolina Pirates,0.8161
2011,Donte Sumpter,WR,East Carolina Pirates,0.8158
2011,Will Foxx,OG,East Carolina Pirates,0.8126
2011,Montese Overton,OLB,East Carolina Pirates,0.8126
2011,Terrell Stanley,SDE,East Carolina Pirates,0.8061
2011,Antonio Cannon,WR,East Carolina Pirates,0.8047
2011,Stewart Hinson,OT,East Carolina Pirates,0.8019
2011,Chris Hairston,RB,East Carolina Pirates,0.8011
2011,Chaz Lowery,OT,East Carolina Pirates,0.7853
2011,Glen Hilliard,CB,East Carolina Pirates,0.7833
2011,Rocco Scarfone,ATH,East Carolina Pirates,0.7786
2011,Jeton Beavers,SDE,East Carolina Pirates,0.7785
2011,Reggie Bullock,RB,East Carolina Pirates,0.7741
2011,Tre Robertson,OG,East Carolina Pirates,0.7719
2011,Leroy Vick,DT,East Carolina Pirates,0.7667
2011,Johnathon White,DT,East Carolina Pirates,0.7444
2011,Ike Harris,OT,East Carolina Pirates,0.7444
2011,Chris Baker,WDE,East Carolina Pirates,0.7444
2012,Brendan Rowland,P,East Carolina Pirates,NA
2012,Vintavious Cooper,RB,East Carolina Pirates,NA
2012,Jabril Solomon,WR,East Carolina Pirates,0.8788
2012,Quataye Smyre,CB,East Carolina Pirates,0.8275
2012,Adonis Armstrong,CB,East Carolina Pirates,0.8274
2012,Gabe Woullard,ILB,East Carolina Pirates,0.8007
2012,Lance Ray,WR,East Carolina Pirates,0.8000
2012,Chip Thompson,S,East Carolina Pirates,0.8000
2012,Reece Speight,WDE,East Carolina Pirates,0.7914
2012,Ryan Revia,OT,East Carolina Pirates,0.7847
2012,J.T. Boyd,OC,East Carolina Pirates,0.7626
2012,DaShaun Amos,S,East Carolina Pirates,0.7600
2012,Dayon Pratt,WR,East Carolina Pirates,0.7533
2012,Drayvon Fairley,ILB,East Carolina Pirates,0.7333
2012,Keifer Neal,OT,East Carolina Pirates,0.7000
2013,Breon Allen,RB,East Carolina Pirates,NA
2013,Marquez Grayson,RB,East Carolina Pirates,0.8799
2013,Devaris Brunson,OLB,East Carolina Pirates,0.8742
2013,Tristan Mumford,OLB,East Carolina Pirates,0.8533
2013,Demetri McGill,DT,East Carolina Pirates,0.8417
2013,Kurt Benkert,PRO,East Carolina Pirates,0.8383
2013,Brandon Smith,OT,East Carolina Pirates,0.8306
2013,Marquis Wallace,OT,East Carolina Pirates,0.8256
2013,Zay Jones,WR,East Carolina Pirates,0.8186
2013,DaShawn Benton,S,East Carolina Pirates,0.8181
2013,Darren Dowdell,TE,East Carolina Pirates,0.8017
2013,Pat Green,OLB,East Carolina Pirates,0.7997
2013,Xavier Smith,S,East Carolina Pirates,0.7981
2013,Larry Williams,OT,East Carolina Pirates,0.7944
2013,Malcolm Ashley,DT,East Carolina Pirates,0.7903
2013,Davon Grayson,WR,East Carolina Pirates,0.7793
2013,Randall Anderson,SDE,East Carolina Pirates,0.7793
2013,Travis Phillips,ATH,East Carolina Pirates,0.7783
2013,Demage Bailey,WDE,East Carolina Pirates,0.7733
2013,Kirk Donaldson,SDE,East Carolina Pirates,0.7685
2013,Trevon Brown,WR,East Carolina Pirates,0.7683
2013,Blake Norwood,S,East Carolina Pirates,0.7667
2013,Travon Simmons,CB,East Carolina Pirates,0.7583
2013,Mike Myers,DT,East Carolina Pirates,0.7583
2013,Christian Matau,OG,East Carolina Pirates,0.7433
2014,Blake Kemp,DUAL,East Carolina Pirates,NA
2014,Quincy McKinney,OG,East Carolina Pirates,0.8400
2014,Dontae Levingston,OT,East Carolina Pirates,0.8275
2014,Yiannis Bowden,ATH,East Carolina Pirates,0.8261
2014,Messiah Rice,OT,East Carolina Pirates,0.8226
2014,Ray Tillman,ILB,East Carolina Pirates,0.8200
2014,Curtis Burston,WR,East Carolina Pirates,0.8178
2014,Anthony Scott,RB,East Carolina Pirates,0.8169
2014,Corey Seargent,CB,East Carolina Pirates,0.8044
2014,Kyron Speller,ILB,East Carolina Pirates,0.8033
2014,Shaun James,WDE,East Carolina Pirates,0.8033
2014,Cody Purdie,S,East Carolina Pirates,0.8015
2014,Des Barmore,OT,East Carolina Pirates,0.7893
2014,Stephen Baggett,TE,East Carolina Pirates,0.7893
2014,Terrell Green,WR,East Carolina Pirates,0.7883
2014,Markel Winters,OLB,East Carolina Pirates,0.7859
2014,Erik Lenzen,OT,East Carolina Pirates,0.7859
2014,Alex Evans,WDE,East Carolina Pirates,0.7844
2014,Quay Johnson,WR,East Carolina Pirates,0.7759
2014,Garrett McGhin,OT,East Carolina Pirates,0.7744
2014,Drew Turnage,CB,East Carolina Pirates,0.7726
2014,Masaddiq Walton,OLB,East Carolina Pirates,0.7683
2014,Tony Baird,ILB,East Carolina Pirates,0.7667
2014,Kyle Erickson,OG,East Carolina Pirates,0.7659
2014,Malik Gray,WR,East Carolina Pirates,0.7659
2014,Joe Carter,ILB,East Carolina Pirates,0.7533
2015,Deondre Farrier,WR,East Carolina Pirates,0.8492
2015,Justin Brown,DT,East Carolina Pirates,0.8417
2015,Shawn Furlow,RB,East Carolina Pirates,0.8383
2015,Nhyre Quinerly,CB,East Carolina Pirates,0.8333
2015,Darius Commissiong,DT,East Carolina Pirates,0.8322
2015,Justin Sandifer,OT,East Carolina Pirates,0.8317
2015,James Summers,ATH,East Carolina Pirates,0.8248
2015,Justin Strozier,WR,East Carolina Pirates,0.8178
2015,Darius Wright,ILB,East Carolina Pirates,0.8156
2015,John Jacobs,PRO,East Carolina Pirates,0.8106
2015,C.J. Maybin,OLB,East Carolina Pirates,0.8044
2015,Colby Gore,CB,East Carolina Pirates,0.8008
2015,Darius Anderson,OG,East Carolina Pirates,0.7989
2015,Dalton Montgomery,OT,East Carolina Pirates,0.7719
2016,Chandon Hickerson,WDE,East Carolina Pirates,NA
2016,Jake Verity,K,East Carolina Pirates,NA
2016,Hussein Howe,CB,East Carolina Pirates,0.8583
2016,Javontay Smith,S,East Carolina Pirates,0.8400
