Year,Name,Position,College,Rating
2024,Jordan Smith,LB,Texas State Bobcats,0.7683
2024,Micah Hudson,WR,Texas Tech Red Raiders,0.9934
2024,Will Hammond,QB,Texas Tech Red Raiders,0.9174
2024,Cameron Dickey,S,Texas Tech Red Raiders,0.8838
2024,Maurice Rodrigues,OT,Texas Tech Red Raiders,0.8778
2024,Isaiah Collins,CB,Texas Tech Red Raiders,0.8658
2024,L.J. Johnson Jr.,WR,Texas Tech Red Raiders,0.8625
2024,Brady Pickett,IOL,The Citadel Bulldogs,NA
2024,HJ Grigsby,RB,The Citadel Bulldogs,NA
2024,Zy'marion Lang,WR,Toledo Rockets,0.8786
2024,Tashi Braceful,WR,Toledo Rockets,0.8714
2024,Tre Richardson,WR,Toledo Rockets,0.8692
2024,Kvon Sherman,LB,Toledo Rockets,0.8589
2024,Hyajah Miller,CB,Toledo Rockets,0.8511
2024,Tysen Smith,TE,Toledo Rockets,0.8489
2024,Matt Hofer,OT,Toledo Rockets,0.8419
2024,Maddox Marcotte,IOL,Toledo Rockets,0.8089
2024,Dylan Mann,DL,Troy Trojans,NA
2024,CK Kaba,DL,Troy Trojans,NA
2024,Semaj James,CB,Troy Trojans,NA
2024,Zeriah Beason,WR,Troy Trojans,0.8408
2024,Rondell Carter,CB,Troy Trojans,0.8219
2024,Kevin Beckham,WR,Troy Trojans,0.8189
2024,Trae Swartz,TE,Troy Trojans,0.8163
2024,Zerian Hudson,IOL,Troy Trojans,0.8022
2024,Ky McNulty,ATH,Troy Trojans,0.7983
2024,Zak Bowden,IOL,Troy Trojans,0.7733
2024,Jayden Lewis,CB,Tulane Green Wave,0.8919
2024,Dominic Steward,OT,Tulane Green Wave,0.8611
2024,Guiseann Mirtil,ATH,Tulane Green Wave,0.8536
2024,Shaun Nicholas,WR,Tulane Green Wave,0.8330
2024,DK McGruder,CB,Tulane Green Wave,0.8306
2024,RJ Whitehead,IOL,Tulane Green Wave,0.7733
2024,Issac Covington,S,Tulsa Golden Hurricane,NA
2024,Parker Stone,LS,Tulsa Golden Hurricane,NA
2024,Joshua Smith,WR,Tulsa Golden Hurricane,0.8733
2024,Alex Green,WR,Tulsa Golden Hurricane,0.8719
2024,Timothy Carpenter,QB,Tulsa Golden Hurricane,0.8700
2024,Corey Smith,WR,Tulsa Golden Hurricane,0.8697
2024,Elijah Green,ATH,Tulsa Golden Hurricane,0.8689
2024,Jacob Emmers,WR,Tulsa Golden Hurricane,0.8667
2024,Will Smith,Edge,Tulsa Golden Hurricane,0.8656
2024,Jaxon Lee,Edge,Tulsa Golden Hurricane,0.8633
2024,Zachaun Williams,CB,Tulsa Golden Hurricane,0.8614
2024,DeDaunte Scott,CB,Tulsa Golden Hurricane,0.8594
2024,Jackson Ford,TE,Tulsa Golden Hurricane,0.8589
2024,Joseph Williams,WR,Tulsa Golden Hurricane,0.8561
2024,Aquavious Dunbar,LB,Tulsa Golden Hurricane,0.8547
2024,Jewlyen Roberts,TE,Tulsa Golden Hurricane,0.8542
2024,Lloyd Avant,RB,Tulsa Golden Hurricane,0.8536
2024,Viron Ellison,RB,Tulsa Golden Hurricane,0.8522
2024,Mason Fleming,DL,Tulsa Golden Hurricane,0.8508
2024,Ashton Williams,S,Tulsa Golden Hurricane,0.8489
2024,Dax Collins,ATH,Tulsa Golden Hurricane,0.8433
2024,Jack Tanner,IOL,Tulsa Golden Hurricane,0.8419
2024,Will Upshaw,DL,Tulsa Golden Hurricane,0.8411
2024,Daedrion Garrett,S,Tulsa Golden Hurricane,0.8400
2024,Brody Duffel,OT,Tulsa Golden Hurricane,0.8381
2024,Ross Johnston,OT,Tulsa Golden Hurricane,0.8378
2024,Maruio White,Edge,Tulsa Golden Hurricane,0.8296
2024,Colten Christian,IOL,Tulsa Golden Hurricane,0.8270
2024,Joe Hjelle,DL,Tulsa Golden Hurricane,0.7956
2024,Barry Walker,OT,UAB Blazers,0.8694
2024,Adrian Posse,QB,UAB Blazers,0.8556
2024,Kade Martin,IOL,UAB Blazers,0.8411
2024,Kyle Mosley,DL,UAB Blazers,0.8167
2024,Myles Cook,Edge,UAB Blazers,0.8089
2024,Tylan McNichols,S,UAB Blazers,0.8083
2024,Isaiah Sanders,Edge,UC Davis Aggies,NA
2024,Rayne Mayo,IOL,UC Davis Aggies,NA
2024,Cole Owens,ATH,UC Davis Aggies,NA
2024,Jackson Sievers,LB,UC Davis Aggies,NA
2024,Jezniah Thurston,OT,UC Davis Aggies,NA
2024,Stacy Dobbins,WR,UC Davis Aggies,NA
2024,Jalen Harris,ATH,UC Davis Aggies,0.8417
2024,Damon Wrighster,QB,UC Davis Aggies,0.8317
2024,Kylan Fox,WR,UCF Knights,0.9069
2024,Bredell Richardson,WR,UCF Knights,0.8991
2024,Waltclaire Flynn Jr.,IOL,UCF Knights,0.8977
2024,Jakob Gude,S,UCF Knights,0.8942
2024,Christian Peterson,S,UCF Knights,0.8819
2024,Marcus Downs,DL,UCF Knights,0.8811
2024,Riley Trujillo,QB,UCF Knights,0.8736
2024,Kason Stokes,WR,UCF Knights,0.8700
2024,Derrick McCormick,LB,UCF Knights,0.8689
2024,Chasen Johnson,CB,UCF Knights,0.8622
2024,Jordyn Bridgewater,WR,UCF Knights,0.8575
2024,Kwazi Gilmer,WR,UCLA Bruins,0.9150
2024,Mark Schroller,OT,UCLA Bruins,0.9014
2024,Cameron Jones,RB,UCLA Bruins,0.8896
2024,Jamir Benjamin,CB,UCLA Bruins,0.8869
2024,Marquise Thorpe-Taylor,OT,UCLA Bruins,0.8853
2024,Isaiah Patterson,LB,UCLA Bruins,0.8769
2024,Khristian Dunbar-Hawkins,CB,UCLA Bruins,0.8758
2024,Jensen Somerville,OT,UCLA Bruins,0.8708
2024,Karson Gordon,QB,UCLA Bruins,0.8650
2024,Henry Hasselbeck,QB,UCLA Bruins,0.8583
2024,AJ Hairston,QB,UMass Minutemen,0.8269
2024,Ludovic Martin,TE,UMass Minutemen,0.8264
2024,Noah Staples,TE,UMass Minutemen,0.8170
2024,Elijah Wilson,S,UNLV Rebels,NA
2024,Koi Pa'ao'ao,LB,UNLV Rebels,0.8575
2024,Tre Fulton,S,UNLV Rebels,0.8428
2024,Gael Ochoa,QB,UNLV Rebels,0.8386
2024,Max Mogelson,DL,UNLV Rebels,0.8367
2024,Greg Burrell,RB,UNLV Rebels,0.8314
2024,Jae Beasley II,TE,UNLV Rebels,0.8286
2024,Kela Moore,S,UNLV Rebels,0.8222
2024,Caden Chittenden,K,UNLV Rebels,0.8044
2024,Kameryn Fountain,Edge,USC Trojans,0.9687
2024,Xavier Jordan,WR,USC Trojans,0.9573
2024,Jason Zandamela,IOL,USC Trojans,0.9433
2024,Marcelles Williams,CB,USC Trojans,0.9358
2024,Elijah Newby,LB,USC Trojans,0.9248
2024,Joey Olsen,TE,USC Trojans,0.9085
2024,Jide Abasiri,DL,USC Trojans,0.9004
2024,Marquis Gallegos,S,USC Trojans,0.8985
2024,Desman Stephens II,ATH,USC Trojans,0.8975
2024,Jarvis Boatwright Jr.,S,USC Trojans,0.8867
2024,Justin Tauanuu,IOL,USC Trojans,0.8867
2024,Bryan Jackson,RB,USC Trojans,0.8803
2024,Kalolo Ta'aga,OT,USC Trojans,0.8731
2024,Lorenzo Cowan,Edge,USC Trojans,0.8706
2024,Marcus Torres,WR,UTEP Miners,NA
2024,Martavious Collins,ATH,UTEP Miners,0.8694
2024,Michael Ray Jr.,S,UTEP Miners,0.8204
2024,Trace Meadows,S,UTEP Miners,0.8144
2024,JP Pickles,QB,UTEP Miners,0.8044
2024,Jake Riggs,IOL,UTEP Miners,0.7933
2024,Caile Hogan,P,UTSA Roadrunners,NA
2024,Jonah Miller,IOL,UTSA Roadrunners,0.8888
2024,Briley Brown,IOL,UTSA Roadrunners,0.8583
2024,Courage Ugo,CB,Utah State Aggies,NA
2024,Marlin Dean,DL,Utah State Aggies,0.8940
2024,Carl Nesmith,Edge,Utah State Aggies,0.8204
2024,Terrell Taylor,S,Utah State Aggies,0.8163
2024,EJ Fisk,CB,Utah State Aggies,0.8161
2024,Robert Freeman IV,WR,Utah State Aggies,0.8156
2024,Mason Edwards,S,Utah State Aggies,0.7989
2024,Isaiah Garcia,OT,Utah Utes,0.9105
2024,Isaac Wilson,QB,Utah Utes,0.9091
2024,Hunter Andrews,ATH,Utah Utes,0.8828
2024,David Washington,WR,Utah Utes,0.8792
2024,Jeilani Davis,S,Utah Utes,0.8786
2024,Kana'i Lopes,LB,Utah Utes,0.8678
2024,Shaun Ukeje,S,Valparaiso Beacons,NA
2024,TJ Caldwell,WR,Valparaiso Beacons,NA
2024,Luke Scoma,K,Valparaiso Beacons,NA
2024,Cole Muilenburg,TE,Valparaiso Beacons,NA
2024,Dontae Carter,S,Vanderbilt Commodores,0.9292
2024,Mason Carter,Edge,Vanderbilt Commodores,0.8672
2024,Simeon Boulware,DL,Vanderbilt Commodores,0.8650
2024,Callahan Blair,Edge,Vanderbilt Commodores,0.8572
2024,Alvin Williamson Jr.,CB,Vanderbilt Commodores,0.8533
2024,Tyler Fortenberry,TE,Vanderbilt Commodores,0.8311
2024,David Avit,RB,Villanova Wildcats,NA
2024,David Avit,RB,Villanova Wildcats,NA
2024,Zahmir Dawud,S,Villanova Wildcats,NA
2024,Kenyon Miles,WR,Villanova Wildcats,NA
2024,Dylan Mills,QB,Villanova Wildcats,0.8250
2024,Chase Morrison,Edge,Virginia Cavaliers,0.8669
2024,Jewett Hayes,Edge,Virginia Cavaliers,0.8642
2024,Grant Ellinger,IOL,Virginia Cavaliers,0.8608
2024,Keke Adams,S,Virginia Cavaliers,0.8592
2024,Kameron Courtney,ATH,Virginia Cavaliers,0.8592
2024,Myles Brown,LB,Virginia Cavaliers,0.8525
2024,Ethan Minter,ATH,Virginia Cavaliers,0.8408
2024,Keylen Adams,WR,Virginia Tech Hokies,0.9178
2024,Gabe Williams,LB,Virginia Tech Hokies,0.9062
2024,Chanz Wiggins,WR,Virginia Tech Hokies,0.8950
2024,Quentin Reddish,S,Virginia Tech Hokies,0.8933
2024,Gerard Johnson III,Edge,Virginia Tech Hokies,0.8895
2024,Kemari Copeland,DL,Virginia Tech Hokies,0.8892
2024,Tyler Mason,RB,Virginia Tech Hokies,0.8811
2024,Joshua Clarke,CB,Virginia Tech Hokies,0.8731
2024,Deric Dandy,Edge,Virginia Tech Hokies,0.8625
2024,Andrew Hanchuk,DL,Virginia Tech Hokies,0.8575
2024,Jack Stevens,QB,Wagner Seahawks,NA
2024,Devan Taylor,IOL,Wagner Seahawks,NA
2024,Peyton Waters,ATH,Washington Huskies,0.9162
2024,Dermaricus Davis,QB,Washington Huskies,0.9092
2024,Paki Finau,OT,Washington Huskies,0.9086
2024,Khmori House,LB,Washington Huskies,0.8833
2024,Hunter Najm,QB,Washington State Cougars,NA
2024,Josh Joyner,RB,Washington State Cougars,0.8697
2024,Evans Chuba,QB,Washington State Cougars,0.8614
2024,Kenny Worthy III,CB,Washington State Cougars,0.8517
2024,Tony Freeman,WR,Washington State Cougars,0.8517
2024,Frank Cusano,LB,Washington State Cougars,0.8503
2024,Wayshawn Parker,RB,Washington State Cougars,0.8467
2024,AJ Hasson,IOL,Washington State Cougars,0.8403
2024,Jaylon Edmond,ATH,Washington State Cougars,0.8353
2024,Semisi Kinikini,RB,Weber State Wildcats,NA
2024,Zavien Abercrombie,CB,Weber State Wildcats,NA
2024,Frankie Edwards,CB,Weber State Wildcats,NA
2024,Mason York,WR,Weber State Wildcats,NA
2024,Tamal Johnson,S,Weber State Wildcats,NA
2024,Chauncey Sylvester,RB,Weber State Wildcats,0.8444
2024,Obinna Onwuka,Edge,West Virginia Mountaineers,0.8794
2024,Israel Boyce,CB,West Virginia Mountaineers,0.8678
2024,Zae Jennings,ATH,West Virginia Mountaineers,0.8631
2024,Nate Gabriel,DL,West Virginia Mountaineers,0.8581
2024,Elijah Kinsler,Edge,West Virginia Mountaineers,0.8558
2024,Jack Sammarco,TE,West Virginia Mountaineers,0.8531
2024,Adrian Stone,DL,Western Carolina Catamounts,NA
2024,Edwin Moore Jr.,DL,Western Carolina Catamounts,0.8550
2024,Holden Grieger,OT,Western Illinois Leathernecks,NA
2024,Jaymar Mundy,CB,Western Kentucky Hilltoppers,NA
2024,Damari Jefferson,WR,Western Kentucky Hilltoppers,NA
2024,Harper Holloman,DL,Western Kentucky Hilltoppers,0.8483
2024,Tucker Parks,QB,Western Kentucky Hilltoppers,0.8404
2024,Tate Titshaw,RB,Western Kentucky Hilltoppers,0.8400
2024,Melvin Collins Jr.,IOL,Western Kentucky Hilltoppers,0.8163
2024,Rodney Newsom Jr.,IOL,Western Kentucky Hilltoppers,0.7783
2024,JD Davis II,QB,Western Michigan Broncos,0.8426
2024,Isaiah Paul,CB,Western Michigan Broncos,0.7733
2024,Langston White,LB,William & Mary Tribe,NA
2024,Kevin Heywood,OT,Wisconsin Badgers,0.9558
2024,Ernest Willor Jr.,DL,Wisconsin Badgers,0.9283
2024,Grant Stec,TE,Wisconsin Badgers,0.9076
2024,Mabrey Mettauer,QB,Wisconsin Badgers,0.8911
2024,Thomas Heiberger,LB,Wisconsin Badgers,0.8911
2024,Anelu Lafaele,Edge,Wisconsin Badgers,0.8828
2024,Rob Booker II,TE,Wisconsin Badgers,0.8794
2024,Colin Cubberly,OT,Wisconsin Badgers,0.8794
2024,Landon Gauthier,LB,Wisconsin Badgers,0.8761
2024,Kyan Berry-Johnson,WR,Wisconsin Badgers,0.8750
2024,Ramon McCollough Jr.,DL,Wofford Terriers,NA
2024,Ivory Aikens,WR,Wofford Terriers,0.8106
2024,Chris Durr Jr.,WR,Wyoming Cowboys,0.8267
2024,Alex Conn,OT,Wyoming Cowboys,0.8250
2024,Adrian Onyiego,Edge,Wyoming Cowboys,0.8204
2024,Dillon Rickenbacker,S,Yale Bulldogs,NA
2024,Solomon Farrell,ATH,Youngstown State Penguins,NA
